vano;mes;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;indicador_cvli;indicador_roubo_rua;indicador_roubo_veic;indicador_roubo_carga;registro_ocorrencias;fase
2015;2;3;1;1;0;5;8;42;1;0;44;3;0;8;3;140;9;0;0;15;0;5;0;14;197;5;370;21;81;0;154;631;0;0;0;97;27;11;12;5;7;32;15;7;5;21;3;1;0;0;0;5;164;8;3;1327;3
2015;2;1;0;0;0;1;1;58;2;0;27;5;0;0;4;183;4;0;0;15;0;5;0;23;239;1;484;29;110;0;254;878;0;3;0;64;126;104;17;7;7;77;19;18;0;50;3;0;0;0;0;1;202;0;4;1684;3
2015;2;1;0;0;0;1;2;54;0;1;40;6;0;4;4;60;12;0;0;9;1;0;0;12;108;4;95;14;17;0;102;232;0;1;0;19;20;7;13;1;11;27;1;4;0;23;6;0;0;0;0;1;81;4;4;645;3
2015;2;0;0;0;1;1;4;18;1;0;0;0;4;3;1;28;0;0;0;5;0;0;0;22;63;21;129;0;36;0;59;245;0;0;0;1;11;3;3;5;4;8;0;1;0;15;1;0;0;0;0;0;33;3;1;407;3
2015;2;1;0;0;0;1;0;58;5;0;18;8;1;7;2;117;2;0;0;21;0;3;0;24;185;21;191;22;84;0;116;434;0;6;0;22;13;9;1;3;14;24;7;0;0;21;2;0;0;0;0;1;140;7;2;855;3
2015;2;0;0;0;0;0;1;39;2;0;16;5;0;4;0;49;8;0;0;13;0;0;0;10;89;21;69;35;46;0;118;289;0;3;0;36;8;6;2;0;3;22;12;5;2;21;5;0;0;0;0;0;70;4;0;616;3
2015;2;2;0;0;0;2;0;31;0;0;4;2;0;0;1;0;0;0;0;0;0;0;0;0;3;1;9;2;2;0;11;25;0;0;0;4;5;4;1;0;0;2;1;3;0;14;3;0;0;0;0;2;0;0;1;124;3
2015;2;1;0;0;0;1;10;56;4;0;13;5;0;0;0;22;0;0;0;4;0;0;0;26;57;5;173;26;43;0;269;516;0;4;0;54;32;27;6;1;2;36;27;11;2;52;2;0;0;0;0;1;26;0;0;996;3
2015;2;0;0;0;0;0;9;38;0;1;17;4;0;0;0;17;3;0;0;1;0;0;0;16;41;1;129;21;41;0;134;326;0;0;0;23;17;13;3;1;2;30;5;1;1;28;2;0;0;0;0;0;21;0;0;618;3
2015;2;0;0;0;0;0;0;36;0;0;18;10;0;2;1;119;0;0;0;38;0;1;0;48;219;5;660;20;195;0;492;1372;0;1;2;37;14;11;3;0;1;37;24;7;2;16;5;1;0;0;0;0;157;2;1;1862;3
2015;2;0;0;0;0;0;0;25;1;0;25;2;1;5;0;16;2;0;0;6;0;0;0;10;42;3;59;15;32;0;90;199;0;1;2;17;9;4;4;1;2;14;8;2;0;22;2;0;0;0;0;0;24;5;0;396;3
2015;2;6;0;0;0;6;4;67;1;1;48;2;0;13;2;33;9;0;0;12;1;7;0;26;105;23;44;41;55;0;263;426;0;3;0;74;7;4;3;0;13;25;15;18;1;68;0;1;0;0;0;6;54;13;2;1059;3
2015;2;4;0;0;1;5;3;48;1;2;56;6;0;18;9;96;14;0;0;12;0;2;0;22;179;8;39;20;26;0;101;194;0;1;0;25;42;20;12;10;28;28;11;9;0;21;1;1;0;0;0;4;122;18;9;702;3
2015;2;3;0;0;1;4;1;21;1;0;26;5;0;15;1;64;8;0;0;9;0;1;0;16;119;11;35;13;12;0;62;133;0;2;0;37;6;3;3;0;2;8;8;15;0;11;0;0;0;0;0;3;81;15;1;453;3
2015;2;1;0;0;1;2;8;60;2;1;22;3;1;4;2;69;1;0;0;10;0;1;0;5;96;11;52;9;24;0;97;193;0;4;0;55;21;9;10;2;4;26;8;7;0;41;3;0;0;0;0;1;80;4;2;650;3
2015;2;1;0;0;0;1;3;31;8;0;26;4;0;16;6;90;2;1;0;8;0;1;0;6;134;15;40;8;10;0;74;147;0;1;1;27;22;12;8;2;9;20;4;2;0;29;2;0;0;0;0;1;100;16;6;516;3
2015;2;4;0;0;2;6;15;81;2;1;75;4;0;23;9;92;27;1;0;10;1;1;0;26;194;14;70;18;15;0;110;227;0;2;0;30;64;29;21;15;54;43;24;81;0;51;6;0;0;0;0;4;129;23;9;1043;3
2015;2;3;0;0;0;3;26;39;1;2;59;13;1;25;17;86;7;0;0;6;1;0;0;7;163;15;33;19;11;0;74;152;0;2;0;28;26;11;15;0;29;25;5;9;2;34;4;0;0;0;0;3;99;25;17;672;3
2015;2;0;0;0;0;0;0;26;1;0;15;6;0;32;3;121;6;0;0;29;0;2;0;12;211;9;63;17;30;0;100;219;0;0;0;49;2;2;0;0;21;8;8;14;0;34;3;0;0;0;0;0;156;32;3;712;3
2015;2;2;0;0;1;3;1;30;0;0;18;4;1;24;3;87;4;1;0;15;0;1;0;14;154;2;15;4;11;0;34;66;0;0;0;23;3;1;1;1;23;3;0;2;0;51;4;0;0;0;0;2;106;24;3;445;3
2015;2;3;0;0;2;5;2;49;3;0;28;6;3;19;9;63;7;0;0;9;0;1;0;27;144;4;18;9;13;0;80;124;0;1;0;9;67;15;41;14;37;58;19;148;2;40;5;1;0;0;0;3;79;19;9;816;3
2015;2;1;0;0;0;1;3;38;0;0;21;3;1;23;2;65;0;0;0;8;0;1;0;21;124;15;11;5;11;0;38;80;0;1;1;10;9;2;6;1;26;115;30;2;0;38;10;0;0;0;0;1;73;23;2;435;3
2015;2;6;1;0;2;9;1;58;0;1;32;13;1;95;4;151;16;0;0;35;0;1;0;29;345;40;32;14;14;0;70;170;0;0;1;23;4;2;1;1;28;15;6;6;0;40;5;0;0;0;0;7;202;95;4;790;3
2015;2;2;0;0;0;2;2;69;1;1;31;15;1;60;4;149;6;0;0;18;1;1;0;13;268;12;28;11;13;0;55;119;0;1;0;22;1;1;0;0;19;14;2;3;0;63;7;0;0;0;0;2;173;60;4;704;3
2015;2;5;0;0;1;6;1;57;0;0;20;6;0;67;10;147;24;0;0;23;0;3;0;21;301;11;82;15;18;0;99;225;0;0;0;30;11;4;6;1;47;30;13;10;0;46;3;0;0;0;0;5;194;67;10;842;3
2015;2;5;0;0;5;10;3;58;5;0;23;8;1;49;5;108;10;0;0;14;0;1;0;10;206;18;24;8;13;0;43;106;0;1;0;21;0;0;0;0;38;11;7;2;0;61;6;0;0;0;0;5;132;49;5;579;3
2015;2;3;0;0;2;5;3;82;5;0;23;1;4;133;11;173;5;0;0;30;0;3;0;20;380;15;9;2;6;0;35;67;0;0;0;14;8;2;6;0;28;6;8;1;0;53;8;0;0;0;0;3;208;133;11;707;3
2015;2;6;0;0;6;12;15;221;6;1;70;11;6;22;1;76;8;0;0;6;1;7;0;29;167;20;44;22;40;0;146;272;0;6;3;51;22;4;16;2;24;61;28;13;1;231;17;0;0;1;0;6;90;22;1;1271;3
2015;2;4;0;1;0;5;3;107;4;1;46;26;3;84;10;156;9;0;0;22;0;2;0;26;338;26;29;18;26;0;72;171;0;1;0;23;4;0;4;0;38;27;6;14;0;93;7;1;0;0;0;5;187;84;10;1003;3
2015;2;8;0;0;5;13;11;190;4;1;61;20;2;121;39;259;15;0;0;46;0;6;0;50;558;48;75;19;39;0;143;324;0;3;0;41;55;2;38;15;77;80;22;19;0;118;21;0;0;0;0;8;320;121;39;1649;3
2015;2;3;0;0;0;3;3;234;19;2;124;16;0;56;31;134;12;0;0;16;1;5;0;27;298;21;125;29;40;0;190;405;0;2;0;70;13;8;5;0;33;52;3;27;0;255;17;2;0;0;0;3;162;56;31;1741;3
2015;2;6;0;0;0;6;8;144;5;7;50;1;0;20;6;59;5;0;0;4;0;1;0;9;105;12;29;14;18;0;106;179;0;2;0;22;15;7;6;2;26;30;4;32;0;130;24;3;0;0;0;6;68;20;6;842;3
2015;2;1;0;0;1;2;0;71;6;1;32;4;0;14;2;35;2;0;0;4;2;2;0;21;86;13;46;10;25;0;113;207;0;3;0;38;7;2;4;1;8;7;10;5;1;60;3;3;0;0;0;1;41;14;2;780;3
2015;2;2;0;0;1;3;0;58;4;0;39;14;2;79;20;107;7;0;0;11;0;1;0;20;261;14;10;6;8;0;49;87;0;0;0;15;14;1;7;6;65;18;11;4;0;46;4;1;0;0;0;2;125;79;20;673;3
2015;2;2;0;1;6;9;3;47;1;2;23;12;0;79;26;128;28;0;0;13;0;1;0;23;310;10;24;4;9;0;40;87;0;1;1;6;27;7;15;5;152;44;13;16;0;33;7;1;0;0;0;3;169;79;26;813;3
2015;2;3;0;0;6;9;0;45;0;1;12;5;0;110;23;118;21;0;0;14;0;1;0;28;320;8;4;5;4;0;50;71;0;0;0;13;7;0;6;1;50;22;7;8;0;40;5;0;0;0;0;3;153;110;23;654;3
2015;2;3;0;0;0;3;0;58;3;0;31;14;2;18;1;47;3;0;0;5;0;2;0;8;100;5;17;6;9;0;67;104;0;1;0;21;7;6;1;0;6;18;2;4;0;69;2;0;0;0;0;3;55;18;1;492;3
2015;2;1;0;0;0;1;7;81;3;2;49;2;0;37;2;41;4;0;0;10;0;2;0;12;110;42;30;13;34;0;161;280;0;2;1;44;4;4;0;0;13;20;3;4;0;73;7;2;0;0;0;1;55;37;2;796;3
2015;2;0;0;0;0;0;2;95;8;2;40;0;1;6;0;27;0;0;0;1;0;0;0;3;38;18;3;10;8;0;58;97;0;0;0;11;6;4;1;1;5;9;1;1;1;83;10;0;0;0;0;0;28;6;0;467;3
2015;2;4;0;0;0;4;1;29;0;0;23;4;0;34;8;76;13;0;0;10;0;0;0;13;158;5;14;9;7;0;66;101;0;2;0;11;8;4;3;1;27;8;0;1;0;23;4;0;0;0;0;4;99;34;8;452;3
2015;2;0;0;0;4;4;13;8;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;2;1;3;0;0;0;6;10;0;0;0;2;6;2;3;1;0;2;1;3;0;5;3;1;0;0;0;0;2;0;0;102;3
2015;2;5;0;0;0;5;8;38;2;3;11;4;2;5;4;20;0;0;0;1;0;3;0;2;41;5;3;0;1;0;17;26;0;0;0;8;5;2;2;2;11;5;3;12;0;36;3;0;0;0;0;5;21;5;4;224;3
2015;2;7;0;0;0;7;7;45;4;4;13;11;1;26;1;33;0;0;0;9;0;5;0;7;93;7;7;2;8;0;64;88;0;0;0;15;8;1;6;1;24;26;2;11;0;45;3;0;0;0;0;7;42;26;1;421;3
2015;2;2;0;0;0;2;5;32;3;0;5;0;0;3;4;1;0;0;0;0;0;0;0;2;10;1;2;0;1;0;9;13;0;0;0;4;11;5;3;3;1;6;3;7;0;29;3;0;0;0;0;2;1;3;4;139;3
2015;2;0;0;1;0;1;0;36;5;3;50;6;0;50;9;88;9;0;2;14;0;8;0;11;197;33;96;14;17;0;114;274;0;2;0;45;0;0;0;0;21;17;3;23;0;31;1;0;0;0;0;1;111;50;9;777;3
2015;2;5;0;1;1;7;13;74;4;1;11;9;0;31;1;74;9;0;0;5;0;0;0;15;144;13;69;4;4;0;54;144;0;0;0;23;12;3;9;1;23;15;11;86;0;59;6;1;0;0;0;6;88;31;1;676;3
2015;2;10;0;0;4;14;16;124;3;0;28;7;3;43;12;139;13;0;0;24;0;3;0;29;273;23;14;4;16;0;78;135;0;2;0;18;33;1;28;4;74;69;32;23;0;103;14;1;0;0;0;10;176;43;12;977;3
2015;2;6;0;0;0;6;5;94;4;0;29;4;2;17;5;43;10;0;0;2;0;0;0;2;85;11;11;2;7;0;48;79;0;0;0;15;11;2;7;2;7;17;5;23;0;82;5;0;0;0;0;6;55;17;5;476;3
2015;2;16;0;0;2;18;16;107;3;1;36;15;1;50;6;113;14;0;0;13;0;5;0;15;232;10;24;3;6;0;43;86;0;3;0;13;25;2;22;1;32;34;19;16;0;98;14;2;0;0;0;16;140;50;6;779;3
2015;2;5;0;0;0;5;5;76;3;1;22;13;0;60;7;152;0;0;0;21;0;0;0;18;271;17;78;4;16;0;82;197;0;0;0;23;5;3;0;2;25;9;8;13;0;54;5;0;0;0;0;5;173;60;7;781;3
2015;2;17;0;0;2;19;9;148;14;1;60;14;2;70;8;164;7;0;0;20;0;0;0;9;294;13;19;6;20;0;76;134;0;4;0;26;9;3;5;1;32;21;7;13;0;148;19;1;1;0;0;17;191;70;8;1109;3
2015;2;11;0;0;1;12;24;155;7;1;70;17;1;105;47;285;14;0;0;28;0;3;0;21;521;48;87;13;12;0;108;268;0;2;0;67;15;1;13;1;94;36;11;19;0;119;7;1;0;0;0;11;327;105;47;1486;3
2015;2;8;0;0;1;9;6;96;8;2;33;6;0;60;11;85;7;0;0;13;0;1;0;12;195;11;11;2;5;0;46;75;0;2;0;11;9;2;6;1;21;24;17;1;0;78;8;1;0;0;0;8;105;60;11;642;3
2015;2;1;0;1;1;3;2;27;1;1;9;0;0;4;0;10;1;0;0;1;0;0;0;3;19;1;2;0;1;0;17;21;0;0;0;4;6;1;5;0;22;21;2;6;0;26;0;1;0;0;0;2;12;4;0;170;3
2015;2;8;0;0;0;8;2;57;5;0;11;11;1;27;1;96;9;0;0;5;0;1;0;6;157;9;5;4;5;0;26;49;0;0;0;4;15;1;15;0;28;28;15;7;1;48;3;0;0;0;0;8;110;27;1;424;3
2015;2;5;0;0;0;5;4;48;6;1;17;0;0;6;0;3;1;0;0;0;0;0;0;0;10;2;6;0;4;0;14;26;0;1;0;3;8;0;4;4;5;12;0;84;0;39;2;0;0;0;0;5;4;6;0;288;3
2015;2;12;1;0;2;15;7;210;10;4;53;24;3;129;30;228;19;0;0;37;0;4;0;62;536;25;92;11;34;0;125;287;0;0;0;32;40;2;36;3;75;74;44;15;0;147;32;1;0;0;0;13;284;129;30;1581;3
2015;2;0;0;0;1;1;2;30;2;0;17;5;0;3;2;27;1;0;0;3;0;2;0;0;43;5;5;1;1;0;31;43;0;1;0;8;6;1;5;0;10;12;4;9;0;33;2;3;0;0;0;0;31;3;2;241;3
2015;2;1;0;0;0;1;4;94;2;2;33;1;2;11;3;21;1;0;0;6;0;1;0;3;49;27;11;3;5;0;44;90;0;1;0;8;2;1;1;1;5;21;0;8;0;97;4;0;0;0;0;1;28;11;3;409;3
2015;2;4;0;0;1;5;0;31;3;0;6;1;0;5;0;3;0;0;0;1;0;0;0;2;12;7;1;0;1;0;30;39;0;1;0;2;5;3;2;0;2;5;2;2;0;32;1;0;0;0;0;4;4;5;0;165;3
2015;2;0;1;0;0;1;2;7;2;3;9;0;0;1;0;6;0;0;0;0;0;0;0;1;8;0;0;1;0;0;10;11;0;0;0;2;5;1;4;1;1;3;4;4;0;6;1;0;0;0;0;1;6;1;0;73;3
2015;2;3;0;0;1;4;5;74;6;2;36;5;1;25;0;42;1;0;0;6;0;3;0;12;95;20;21;3;12;0;91;147;0;2;0;22;28;3;26;1;15;43;11;7;1;85;6;1;0;0;0;3;49;25;0;590;3
2015;2;1;0;0;2;3;6;97;7;0;46;9;1;53;16;143;7;0;0;14;0;3;0;14;260;27;81;7;18;0;68;201;0;2;0;39;24;4;19;1;52;32;12;20;0;102;6;0;0;0;0;1;164;53;16;973;3
2015;2;6;0;0;4;10;4;97;3;2;40;18;0;69;6;131;3;0;0;15;1;3;0;13;259;18;22;8;6;0;69;123;0;2;0;26;34;2;29;3;27;58;28;7;2;82;6;0;0;0;0;6;149;69;6;759;3
2015;2;3;2;0;0;5;2;113;5;1;46;12;2;83;11;134;12;0;1;27;0;2;0;28;312;24;104;10;40;0;111;289;0;1;1;32;27;5;21;1;54;67;19;26;0;123;18;0;0;0;0;5;173;83;11;1167;3
2015;2;1;0;2;1;4;9;63;7;3;23;9;1;25;2;87;5;0;0;4;0;2;0;22;157;8;6;2;7;0;33;56;0;1;0;3;24;5;18;1;29;36;19;12;2;61;6;0;0;0;0;3;96;25;2;498;3
2015;2;0;0;0;3;3;6;50;4;4;25;4;0;6;1;65;10;0;0;23;0;1;0;6;116;16;78;6;29;0;101;230;0;2;0;63;14;5;8;1;14;24;8;49;2;56;4;0;0;0;0;0;98;6;1;724;3
2015;2;0;0;0;1;1;1;41;0;1;24;2;1;21;0;66;2;0;0;5;0;0;0;8;105;14;36;4;11;0;63;128;0;5;0;31;13;4;5;4;18;14;3;7;2;35;0;1;0;0;0;0;73;21;0;492;3
2015;2;3;1;2;3;9;11;59;3;1;34;5;1;25;0;75;11;0;0;6;0;0;0;18;141;10;14;4;6;0;46;80;0;2;0;10;28;4;21;3;27;36;9;10;2;45;1;0;1;0;0;6;92;25;0;497;3
2015;2;1;0;0;0;1;0;33;1;0;27;4;1;23;0;33;0;0;0;2;0;1;0;6;70;12;5;1;2;0;29;49;0;1;0;9;7;1;5;1;21;10;10;1;0;22;1;0;0;0;0;1;35;23;0;269;3
2015;2;0;0;0;1;1;0;32;3;1;24;3;0;20;0;31;0;0;0;2;0;0;0;4;60;14;4;1;8;0;73;100;0;0;1;13;16;1;13;2;10;17;6;8;0;32;0;0;0;0;0;0;33;20;0;361;3
2015;2;3;0;0;0;3;3;63;8;3;38;2;1;13;2;32;2;0;0;3;0;0;0;1;56;21;15;2;12;0;98;148;0;2;0;22;5;2;3;0;15;18;3;20;0;92;9;0;0;0;0;3;37;13;2;627;3
2015;2;2;0;0;0;2;0;48;2;1;15;0;0;1;0;1;1;0;0;0;0;0;0;1;4;3;2;0;4;0;21;30;0;0;0;10;21;14;5;2;3;14;8;14;0;46;0;0;0;0;0;2;2;1;0;262;3
2015;2;3;0;0;0;3;2;54;3;4;14;3;2;1;1;0;0;0;0;0;0;0;0;1;8;4;8;0;9;0;66;87;0;2;0;13;16;7;6;4;2;22;4;11;1;72;4;0;0;0;0;3;0;1;1;376;3
2015;2;0;0;0;0;0;9;68;4;1;13;7;1;1;2;2;3;0;0;0;0;0;0;9;25;11;3;0;12;0;50;76;0;0;0;13;31;9;23;1;9;44;5;22;1;62;4;1;0;0;0;0;5;1;2;393;3
2015;2;1;0;0;0;1;2;41;1;1;13;0;0;0;0;1;0;0;0;0;0;0;0;2;3;1;0;0;3;0;17;21;0;0;0;2;17;10;5;2;2;8;0;3;0;30;0;0;0;0;0;1;1;0;0;179;3
2015;2;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;16;3
2015;2;5;0;0;0;5;10;59;2;1;17;1;0;1;1;0;0;0;0;1;0;0;0;4;8;25;36;3;11;0;100;175;0;2;0;26;55;12;42;2;7;63;10;14;1;71;8;0;0;0;0;5;1;1;1;561;3
2015;2;0;0;0;0;0;3;15;0;0;3;0;1;0;2;0;0;0;0;0;0;0;0;1;4;0;4;0;3;0;14;21;0;0;0;3;6;3;3;0;1;11;1;1;0;23;0;0;0;0;0;0;0;0;2;83;3
2015;2;0;0;0;0;0;1;13;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;10;14;0;0;0;2;4;2;2;0;1;8;1;5;0;15;0;0;0;0;0;0;0;0;0;79;3
2015;2;1;0;0;0;1;0;30;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;3;0;13;20;0;0;0;1;4;3;1;0;3;7;0;6;0;29;0;0;0;0;0;1;0;0;0;140;3
2015;2;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3;0;0;0;0;5;2;3;0;0;0;1;2;0;3;0;0;0;0;0;0;0;0;0;38;3
2015;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;3;4;2;1;1;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;38;3
2015;2;0;0;0;0;0;1;14;1;0;1;2;0;0;0;2;0;0;0;0;0;0;0;0;4;0;1;0;0;0;20;21;0;0;0;1;122;122;0;0;0;6;0;12;2;11;2;0;0;0;0;0;2;0;0;212;3
2015;2;0;0;0;0;0;1;7;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;7;10;0;0;0;0;4;3;1;0;0;2;0;10;1;7;0;0;0;0;0;0;0;0;0;67;3
2015;2;0;0;0;0;0;0;12;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;4;0;1;0;17;22;0;0;0;1;6;3;3;0;0;8;0;0;0;14;1;0;0;0;0;0;0;0;0;67;3
2015;2;0;0;0;0;0;2;6;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;4;0;0;0;1;2;1;2;0;0;4;0;2;0;8;0;0;0;0;0;0;0;0;0;37;3
2015;2;1;0;0;0;1;3;82;4;0;17;2;0;1;0;6;0;0;0;0;0;0;0;10;19;17;13;3;6;0;75;114;0;0;0;26;37;9;22;7;10;35;10;20;1;73;2;0;0;0;0;1;6;1;0;497;3
2015;2;0;0;0;0;0;0;30;2;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;2;0;21;28;0;0;0;6;9;3;5;1;0;11;0;4;0;30;2;0;0;0;0;0;0;0;0;154;3
2015;2;0;0;0;0;0;0;25;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;2;0;17;20;0;0;0;2;12;8;4;0;0;7;1;5;1;17;0;0;0;0;0;0;1;0;0;94;3
2015;2;0;0;0;0;0;0;59;7;1;12;1;0;0;0;0;0;0;0;1;0;0;0;1;3;5;3;1;4;0;52;65;0;0;0;7;42;34;10;0;5;30;2;21;0;66;2;0;0;0;0;0;1;0;0;351;3
2015;2;0;0;0;0;0;0;10;0;2;2;0;1;0;1;0;0;0;0;0;0;1;0;1;4;1;0;0;0;0;1;2;0;0;0;0;5;3;2;0;1;7;0;1;0;7;0;0;0;0;0;0;0;0;1;46;3
2015;2;0;0;0;0;0;1;66;4;1;33;0;0;1;1;2;0;0;0;0;0;0;0;0;4;5;20;0;4;0;74;103;0;0;0;13;33;18;17;1;2;23;5;11;1;71;2;0;0;0;0;0;2;1;1;484;3
2015;2;0;0;0;0;0;1;9;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;2;1;1;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;31;3
2015;2;1;0;0;0;1;0;12;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;5;7;0;1;0;4;3;1;2;0;2;3;0;2;0;13;0;0;0;0;0;1;0;1;1;56;3
2015;2;7;0;0;0;7;4;61;4;4;54;3;0;2;0;20;0;0;0;1;0;0;0;4;30;17;18;2;8;0;92;137;0;0;0;24;20;10;10;1;10;24;4;7;0;55;4;0;0;0;0;7;21;2;0;466;3
2015;2;0;0;0;0;0;2;25;1;0;11;0;1;2;0;4;0;0;0;0;0;1;0;5;13;4;1;0;3;0;17;25;0;1;0;13;9;1;7;1;3;14;5;9;0;28;0;0;0;0;0;0;4;2;0;159;3
2015;2;0;0;0;0;0;0;11;1;2;27;0;0;3;0;1;1;0;0;0;0;0;0;1;6;2;0;0;1;0;5;8;0;0;0;1;6;1;1;4;2;1;0;3;0;8;3;0;0;0;0;0;2;3;0;70;3
2015;2;0;0;0;0;0;0;44;0;0;14;0;1;1;1;3;0;0;0;0;0;0;0;0;6;3;8;1;3;0;29;44;0;0;0;3;10;5;3;2;3;3;0;1;0;40;3;0;0;0;0;0;3;1;1;164;3
2015;2;0;0;0;0;0;0;14;0;4;12;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;4;0;0;0;1;7;1;3;4;1;4;1;1;1;10;0;0;0;0;0;0;1;0;0;60;3
2015;2;7;1;0;1;9;4;85;8;5;46;13;0;19;2;66;4;0;1;16;0;1;0;11;133;18;14;8;24;0;126;190;0;0;0;42;30;8;21;1;7;35;7;12;1;100;6;2;0;0;0;8;86;19;2;784;3
2015;2;1;0;0;0;1;1;38;0;1;20;3;0;1;1;14;1;0;0;0;0;0;0;0;20;12;11;1;10;0;73;107;0;0;0;12;10;9;1;1;6;9;0;6;0;48;4;0;0;0;0;1;15;1;1;315;3
2015;2;3;0;0;1;4;8;52;2;0;39;1;0;2;1;10;2;0;0;1;0;0;0;2;19;7;7;0;7;0;31;52;0;0;0;11;12;4;7;1;6;18;4;10;2;33;4;0;0;0;0;3;13;2;1;271;3
2015;2;15;0;0;0;15;12;86;5;0;56;2;0;12;4;57;1;0;0;7;0;3;0;27;113;38;56;2;23;0;209;328;0;1;0;38;65;16;41;9;24;57;25;18;0;105;3;1;0;0;0;15;65;12;4;1000;3
2015;2;4;0;0;0;4;2;31;0;0;13;1;1;5;0;10;0;0;0;0;0;0;0;7;24;11;1;1;2;0;102;117;0;2;0;4;10;0;9;1;4;19;2;12;3;33;0;0;0;0;0;4;10;5;0;288;3
2015;2;5;0;0;0;5;7;91;4;3;48;6;1;12;1;43;0;0;0;7;0;1;0;19;90;22;37;3;8;0;102;172;0;3;0;29;13;1;11;1;8;24;9;5;0;67;1;0;0;0;0;5;50;12;1;619;3
2015;2;1;0;0;0;1;0;11;0;0;9;0;0;1;0;2;0;0;0;0;0;0;0;3;6;5;1;0;0;0;28;34;0;0;0;3;2;2;0;0;1;1;1;1;0;17;0;0;0;0;0;1;2;1;0;106;3
2015;2;2;0;0;0;2;0;7;5;0;1;0;0;4;0;1;0;0;0;1;0;0;0;2;8;0;0;0;2;0;10;12;0;0;0;0;0;0;0;0;2;5;0;3;0;9;0;0;0;0;0;2;2;4;0;66;3
2015;2;1;0;0;0;1;0;23;0;0;4;1;0;0;0;3;0;0;0;0;0;0;0;2;6;2;3;1;1;0;31;38;0;0;0;0;8;3;5;0;1;7;4;1;0;19;1;0;0;0;0;1;3;0;0;119;3
2015;2;0;0;0;0;0;10;66;7;6;28;1;0;6;2;21;0;0;0;7;0;1;0;9;47;20;45;35;9;0;122;231;0;5;0;30;44;11;20;14;14;64;18;9;1;64;3;3;0;0;0;0;28;6;2;706;3
2015;2;0;0;0;0;0;0;9;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;4;6;0;0;0;3;12;12;0;0;0;3;0;2;0;10;0;0;0;0;0;0;0;0;1;78;3
2015;2;0;0;0;0;0;0;14;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;1;0;15;18;0;0;0;1;20;11;7;2;3;9;2;6;0;18;0;0;0;0;0;0;0;0;0;155;3
2015;2;0;0;0;0;0;0;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;14;15;0;0;0;3;27;24;3;0;0;4;2;2;2;9;2;0;0;0;0;0;0;0;0;93;3
2015;2;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;4;1;1;2;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;24;3
2015;2;0;0;0;0;0;0;9;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;10;13;0;0;0;1;14;12;3;0;0;5;0;4;0;17;0;0;0;0;0;0;0;0;0;77;3
